Date,XLB,XLI,XLF,XLK,XLY,XLP,XLE,XLV,VOX,XLU,IYR
2019-09-27,Sell,Sell,Sell,Sell,Sell,Sell,Sell,Sell,Sell,Buy,Sell
2019-09-30,Sell,Sell,Sell,Sell,Sell,Sell,Sell,Sell,Sell,Buy,Sell
2019-10-01,Sell,Sell,Sell,Sell,Sell,Buy,Sell,Sell,Sell,Buy,Sell
2019-10-02,Sell,Sell,Sell,Sell,Sell,Sell,Sell,Sell,Sell,Sell,Sell
2019-10-03,Sell,Sell,Sell,Sell,Sell,Sell,Sell,Sell,Sell,Sell,Sell
2019-10-04,Sell,Sell,Sell,Sell,Sell,Sell,Sell,Sell,Sell,Sell,Sell
2019-10-07,Sell,Sell,Sell,Sell,Sell,Sell,Sell,Sell,Sell,Sell,Sell
2019-10-08,Sell,Sell,Sell,Sell,Sell,Sell,Sell,Sell,Sell,Sell,Sell
2019-10-09,Sell,Sell,Sell,Sell,Sell,Sell,Sell,Sell,Sell,Sell,Sell
2019-10-10,Sell,Sell,Sell,Sell,Sell,Sell,Sell,Sell,Sell,Sell,Sell
2019-10-11,Sell,Sell,Sell,Buy,Sell,Sell,Sell,Sell,Sell,Sell,Sell
2019-10-14,Sell,Sell,Sell,Buy,Buy,Sell,Sell,Buy,Buy,Sell,Sell
2019-10-15,Buy,Buy,Buy,Buy,Buy,Sell,Sell,Buy,Buy,Sell,Sell
2019-10-16,Buy,Buy,Buy,Buy,Buy,Sell,Sell,Buy,Buy,Sell,Sell
2019-10-17,Buy,Buy,Buy,Buy,Buy,Sell,Sell,Buy,Buy,Sell,Sell
2019-10-18,Buy,Buy,Buy,Buy,Buy,Sell,Sell,Buy,Buy,Sell,Buy
2019-10-21,Buy,Buy,Buy,Buy,Buy,Sell,Buy,Buy,Buy,Sell,Buy
2019-10-22,Buy,Buy,Buy,Buy,Buy,Buy,Buy,Buy,Buy,Sell,Buy
2019-10-23,Buy,Buy,Buy,Buy,Buy,Buy,Buy,Buy,Buy,Sell,Buy
2019-10-24,Buy,Buy,Buy,Buy,Buy,Buy,Buy,Buy,Buy,Buy,Buy
2019-10-25,Buy,Buy,Buy,Buy,Buy,Buy,Buy,Buy,Buy,Sell,Buy
2019-10-28,Buy,Buy,Buy,Buy,Buy,Buy,Buy,Buy,Buy,Sell,Sell
2019-10-29,Buy,Buy,Buy,Buy,Buy,Buy,Buy,Buy,Buy,Sell,Sell
2019-10-30,Buy,Buy,Buy,Buy,Buy,Buy,Buy,Buy,Buy,Sell,Sell
2019-10-31,Buy,Buy,Buy,Buy,Sell,Buy,Buy,Buy,Buy,Sell,Sell
2019-11-01,Buy,Buy,Buy,Buy,Sell,Buy,Buy,Buy,Buy,Sell,Sell
2019-11-04,Buy,Buy,Buy,Buy,Buy,Sell,Buy,Buy,Buy,Sell,Sell
2019-11-05,Buy,Buy,Buy,Buy,Buy,Sell,Buy,Buy,Buy,Sell,Sell
2019-11-06,Buy,Buy,Buy,Buy,Buy,Sell,Buy,Buy,Buy,Sell,Sell
2019-11-07,Buy,Buy,Buy,Buy,Sell,Sell,Buy,Buy,Buy,Sell,Sell
2019-11-08,Buy,Buy,Buy,Buy,Sell,Sell,Buy,Buy,Buy,Sell,Sell
2019-11-11,Buy,Buy,Buy,Buy,Sell,Sell,Buy,Buy,Buy,Sell,Sell
2019-11-12,Buy,Buy,Buy,Buy,Sell,Sell,Buy,Buy,Buy,Sell,Sell
2019-11-13,Buy,Buy,Buy,Buy,Sell,Buy,Buy,Buy,Buy,Sell,Sell
2019-11-14,Buy,Buy,Buy,Buy,Sell,Buy,Buy,Buy,Buy,Sell,Sell
2019-11-15,Buy,Buy,Buy,Buy,Sell,Buy,Buy,Buy,Buy,Sell,Sell
2019-11-18,Buy,Buy,Buy,Buy,Sell,Buy,Sell,Buy,Buy,Sell,Sell
2019-11-19,Buy,Buy,Sell,Buy,Sell,Buy,Sell,Buy,Buy,Buy,Buy
2019-11-20,Sell,Sell,Sell,Buy,Sell,Buy,Sell,Buy,Buy,Buy,Buy
2019-11-21,Sell,Sell,Sell,Buy,Sell,Buy,Sell,Buy,Buy,Buy,Buy
2019-11-22,Sell,Sell,Sell,Sell,Sell,Buy,Sell,Buy,Buy,Buy,Buy
2019-11-25,Sell,Sell,Sell,Sell,Sell,Buy,Sell,Buy,Buy,Buy,Sell
2019-11-26,Sell,Sell,Sell,Sell,Buy,Buy,Sell,Buy,Buy,Buy,Buy
2019-11-27,Sell,Sell,Sell,Sell,Buy,Buy,Sell,Buy,Buy,Buy,Buy
2019-11-29,Sell,Sell,Sell,Sell,Buy,Buy,Sell,Buy,Buy,Buy,Buy
2019-12-02,Sell,Sell,Sell,Sell,Buy,Buy,Sell,Buy,Sell,Buy,Buy
2019-12-03,Sell,Sell,Sell,Sell,Sell,Buy,Sell,Buy,Sell,Buy,Buy
2019-12-04,Sell,Sell,Sell,Sell,Sell,Buy,Sell,Buy,Sell,Buy,Buy
2019-12-05,Sell,Sell,Sell,Sell,Sell,Buy,Sell,Sell,Sell,Buy,Buy
2019-12-06,Sell,Sell,Sell,Sell,Sell,Buy,Sell,Buy,Sell,Buy,Buy
2019-12-09,Sell,Sell,Sell,Sell,Buy,Buy,Sell,Sell,Sell,Buy,Buy
2019-12-10,Sell,Sell,Sell,Sell,Buy,Buy,Buy,Sell,Sell,Buy,Buy
2019-12-11,Sell,Sell,Sell,Sell,Buy,Buy,Buy,Sell,Sell,Buy,Sell
2019-12-12,Buy,Sell,Buy,Sell,Buy,Buy,Buy,Sell,Sell,Buy,Sell
2019-12-13,Buy,Sell,Buy,Buy,Buy,Buy,Buy,Sell,Sell,Buy,Sell
