Date,XLB,XLI,XLF,XLK,XLY,XLP,XLE,XLV,VOX,XLU,IYR
2012-04-26,Buy,Buy,Sell,Sell,Sell,Buy,Buy,Buy,Buy,Buy,Buy
2012-04-27,Buy,Buy,Sell,Sell,Buy,Buy,Buy,Buy,Buy,Buy,Buy
2012-04-30,Buy,Buy,Buy,Sell,Buy,Buy,Buy,Buy,Buy,Buy,Buy
2012-05-01,Buy,Buy,Buy,Buy,Buy,Buy,Buy,Buy,Buy,Buy,Buy
2012-05-02,Buy,Buy,Buy,Buy,Buy,Buy,Buy,Buy,Buy,Buy,Buy
2012-05-03,Buy,Buy,Buy,Buy,Buy,Buy,Buy,Buy,Buy,Buy,Buy
2012-05-04,Sell,Sell,Sell,Sell,Buy,Buy,Buy,Sell,Buy,Buy,Buy
2012-05-07,Sell,Sell,Sell,Sell,Sell,Sell,Sell,Sell,Buy,Buy,Buy
2012-05-08,Sell,Sell,Sell,Sell,Sell,Sell,Sell,Sell,Buy,Buy,Buy
2012-05-09,Sell,Sell,Sell,Sell,Sell,Sell,Sell,Sell,Buy,Buy,Buy
2012-05-10,Sell,Sell,Sell,Sell,Sell,Sell,Sell,Sell,Buy,Buy,Sell
2012-05-11,Sell,Sell,Sell,Sell,Sell,Sell,Sell,Sell,Buy,Buy,Sell
2012-05-14,Sell,Sell,Sell,Sell,Sell,Sell,Sell,Sell,Sell,Buy,Sell
2012-05-15,Sell,Sell,Sell,Sell,Sell,Sell,Sell,Sell,Sell,Buy,Sell
2012-05-16,Sell,Sell,Sell,Sell,Sell,Sell,Sell,Sell,Sell,Buy,Sell
2012-05-17,Sell,Sell,Sell,Sell,Sell,Sell,Sell,Sell,Sell,Sell,Sell
2012-05-18,Sell,Sell,Sell,Sell,Sell,Sell,Sell,Sell,Sell,Sell,Sell
2012-05-21,Sell,Sell,Sell,Sell,Sell,Sell,Sell,Sell,Sell,Sell,Sell
2012-05-22,Sell,Sell,Sell,Sell,Sell,Sell,Sell,Sell,Sell,Sell,Sell
2012-05-23,Sell,Sell,Sell,Sell,Sell,Sell,Sell,Sell,Sell,Sell,Sell
2012-05-24,Sell,Sell,Sell,Sell,Sell,Sell,Sell,Sell,Sell,Sell,Sell
2012-05-25,Sell,Sell,Sell,Sell,Sell,Sell,Sell,Sell,Sell,Sell,Sell
2012-05-29,Buy,Buy,Sell,Sell,Buy,Buy,Buy,Sell,Buy,Sell,Sell
2012-05-30,Buy,Buy,Sell,Buy,Buy,Buy,Buy,Sell,Buy,Sell,Sell
2012-05-31,Buy,Buy,Sell,Buy,Buy,Sell,Sell,Sell,Buy,Sell,Sell
2012-06-01,Buy,Sell,Sell,Sell,Sell,Sell,Sell,Sell,Sell,Sell,Sell
2012-06-04,Buy,Sell,Sell,Sell,Sell,Sell,Sell,Sell,Sell,Sell,Sell
2012-06-05,Buy,Sell,Sell,Sell,Sell,Sell,Sell,Sell,Sell,Buy,Sell
2012-06-06,Buy,Sell,Sell,Buy,Sell,Sell,Sell,Sell,Buy,Buy,Sell
